camera,frame_index,snapshot_id,score_frac_gt40,cam_median,threshold,is_object,filename
underA15,46,raw_1783482176407_192,0.22618,0.06529,0.08357,1,4_stitch__under-xlj-all__underA15.jpg
underA15,47,raw_1783482208380_197,0.22473,0.06529,0.08357,1,4_stitch__under-xlj-all__underA15.jpg
underA15,48,raw_1783482241881_202,0.26571,0.06529,0.08357,1,4_stitch__under-xlj-all__underA15.jpg
underA15,49,raw_1783482270614_207,0.27798,0.06529,0.08357,1,4_stitch__under-xlj-all__underA15.jpg
underA15,50,raw_1783482318751_222,0.20003,0.06529,0.08357,1,4_stitch__under-xlj-all__underA15.jpg
underA16,1,raw_1783480173576_15,0.05011,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,2,raw_1783480305078_18,0.05099,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,3,raw_1783480368695_21,0.05608,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,4,raw_1783480430847_24,0.05333,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,5,raw_1783480529399_26,0.06081,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,6,raw_1783480577806_28,0.04431,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,7,raw_1783480629800_30,0.04625,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,8,raw_1783480673086_32,0.04472,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,9,raw_1783480714059_34,0.04799,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,10,raw_1783480754536_36,0.04632,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,11,raw_1783480790320_38,0.04845,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,12,raw_1783480829340_40,0.0469,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,13,raw_1783480861735_42,0.04845,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,14,raw_1783480899622_44,0.12929,0.05696,0.07291,1,3_stitch__under-xlj-all__underA16.jpg
underA16,15,raw_1783480949356_46,0.05338,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,16,raw_1783480984407_49,0.05053,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,17,raw_1783481016591_53,0.04889,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,18,raw_1783481051643_56,0.06061,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,19,raw_1783481082142_61,0.04985,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,20,raw_1783481118478_65,0.04703,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,21,raw_1783481148210_70,0.04767,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,22,raw_1783481175178_74,0.05437,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,23,raw_1783481213966_79,0.05686,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,24,raw_1783481245428_84,0.05537,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,25,raw_1783481275385_89,0.05188,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,26,raw_1783481309470_93,0.05711,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,27,raw_1783481340033_98,0.05706,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,28,raw_1783481364097_102,0.07299,0.05696,0.07291,1,3_stitch__under-xlj-all__underA16.jpg
underA16,29,raw_1783481395255_106,0.06235,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,30,raw_1783481423599_110,0.0539,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,31,raw_1783481461782_114,0.06009,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,32,raw_1783481494815_118,0.05606,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,33,raw_1783481526381_123,0.05721,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,34,raw_1783481559073_128,0.05643,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,35,raw_1783481588485_132,0.0674,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,36,raw_1783481613268_137,0.06561,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,37,raw_1783481645023_142,0.07768,0.05696,0.07291,1,3_stitch__under-xlj-all__underA16.jpg
underA16,38,raw_1783481673293_147,0.07211,0.05696,0.07291,0,3_stitch__under-xlj-all__underA16.jpg
underA16,39,raw_1783481702895_152,0.08495,0.05696,0.07291,1,3_stitch__under-xlj-all__underA16.jpg
underA16,40,raw_1783481733321_157,0.09863,0.05696,0.07291,1,3_stitch__under-xlj-all__underA16.jpg
underA16,41,raw_1783481933195_165,0.09045,0.05696,0.07291,1,3_stitch__under-xlj-all__underA16.jpg
underA16,42,raw_1783481967321_170,0.141,0.05696,0.07291,1,3_stitch__under-xlj-all__underA16.jpg
underA16,43,raw_1783482001405_174,0.18021,0.05696,0.07291,1,3_stitch__under-xlj-all__underA16.jpg
underA16,44,raw_1783482030217_178,0.1827,0.05696,0.07291,1,3_stitch__under-xlj-all__underA16.jpg
underA16,45,raw_1783482108424_186,0.15592,0.05696,0.07291,1,3_stitch__under-xlj-all__underA16.jpg
underA16,46,raw_1783482176407_192,0.17381,0.05696,0.07291,1,3_stitch__under-xlj-all__underA16.jpg
underA16,47,raw_1783482208380_197,0.22201,0.05696,0.07291,1,3_stitch__under-xlj-all__underA16.jpg
underA16,48,raw_1783482241881_202,0.30793,0.05696,0.07291,1,3_stitch__under-xlj-all__underA16.jpg
underA16,49,raw_1783482270614_207,0.31743,0.05696,0.07291,1,3_stitch__under-xlj-all__underA16.jpg
underA16,50,raw_1783482318751_222,0.29425,0.05696,0.07291,1,3_stitch__under-xlj-all__underA16.jpg
